process_1,process_2,process_3,process_4,process_5,process_6,Size,Wastewater,COD,NH3N,TN,TP,Cr,Cr6,HWsum
1,0,0,0,1,0,3,8449,2.77,0.25,0.28,0,0.03365041,0.010987889,17.24
0,0,1,0,0,1,3,11388,5.33,0.04,0.05,0,0.045355767,0.014810046,36.58
1,0,0,1,0,0,3,8604,2.78,0.25,0.26,0,0.03426774,0.011189466,76.2
0,0,1,0,1,0,3,8604,2.78,0.25,0.27,0,0.03426774,0.011189466,76.2
0,1,0,0,0,0,3,4000,1.24,0.12,0.13,0,0.015931074,0.005201983,6.84
0,1,0,1,0,0,3,7400,2.48,0.22,0.23,0,0.029472486,0.009623669,76.2
1,0,0,0,0,1,3,8000,2.32,0.24,0.25,0,0.031862147,0.010403967,15.22
0,0,0,0,1,0,3,421,0.065,0.0027,0.0027,0,0.001676746,0.000547509,0.9
0,0,0,0,1,0,3,4260,0.0214,0.016,0.016,0,0.016966594,0.005540112,2.1
1,0,0,0,0,0,3,2700,0.04,0.0062,0.0062,0,0.010753475,0.003511339,2.2
1,0,1,0,0,0,3,12303,0.33,2.00E-04,2.00E-04,0,0.049,0.016,38.34
0,0,1,0,0,0,3,840,0.0222,0.006,0.006,0.007343778,2.243733195,2.19943294,1.8
0,0,1,0,1,0,3,150,0.024,0.0021,0.0021,0.001311389,0.400666642,0.392755882,0.38
0,0,0,0,1,0,4,2000,0.01,0.013945022,0.065707784,0.017485185,59.6,59.6,2.1
1,0,0,0,0,0,4,217500,10.5,0.312,13.05,1.0875,4,4,8
0,1,0,0,0,0,4,60000,9,0.27,0.9,0.065,31,31,3
0,0,0,0,0,1,4,600,0.12,0.012,0.012,0.005245556,1.602666568,1.571023529,0.9
0,0,0,1,0,0,4,26822.5,0,0.18702018,0.881223515,0.23449819,0,0,0.5
0,1,0,1,0,0,4,26822.5,2.295422109,0.18702018,0.881223515,0.23449819,0,0,0.5
1,0,0,0,0,0,4,26822.5,2.295422109,0.18702018,0.881223515,0.23449819,71.64587335,70.23129767,3.78
