industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Fe,Ni,HW17,HWsum
2614,1,0,0,0,0,0,1,0,0,0,1,1,6.608845,7.564535843,25.749372,0.166354583,0.008476481,0.050285581,0,0,0,3.352
2614,2,0,0,0,0,1,0,0,0,0,0,0,5.59,7.564535843,442.5,2.858784403,0.14566735,0.864151934,0,0,0,0.164
2614,2,0,0,0,0,1,0,0,0,0,0,0,37.08,7.564535843,998.82,6.4529063,0.328803304,1.950581322,0,0,0,6.28
2614,2,0,0,0,0,1,0,0,0,0,0,0,2.89,7.564535843,176.63,1.141123365,0.058145139,0.344938206,0,0,0,10.86
2614,1,0,0,0,0,1,1,1,0,0,0,0,50.540916,7.564535843,350.004853,2.261216757,0.11521871,0.683519482,0,0,0,0.086
2614,4,0,0,0,0,1,1,1,0,0,0,0,410.4,6.898709677,5262.62,33.99931294,1.732411091,10.27729548,0,0,0,20.07
2614,2,0,0,0,0,0,1,0,0,0,1,0,0.0001,7.564535843,0.0004,2.58E-06,1.32E-07,2.02E-07,0,0,0,1.58
2614,2,0,0,0,0,0,1,0,0,0,1,0,3.9852,7.564535843,23.9346,0.154630195,0.007879073,0.0004,0,0,0,2.455
2614,2,0,0,0,0,0,1,0,0,0,1,0,3.4424,7.564535843,19.4798,0.125849827,0.006412589,0.0004,0,0,0,2.505
2614,2,0,0,0,0,0,1,0,0,0,1,0,0.0037,7.564535843,0.0228,0.0001473,7.51E-06,1.15E-05,0,0,0,2.635
2614,2,0,0,0,0,0,1,0,0,0,1,0,3.4868,7.564535843,18.4019,0.118886022,0.006057754,0.0009,0,0,0,3.155
2614,4,0,0,0,0,0,0,1,0,0,0,0,1063.657,7.399407422,10602.9,278.667,2.395,6.784,0,0,0,293.9574
2614,4,0,0,0,0,0,0,1,0,0,0,0,1973.905,7.637059791,10708.4,398.466,1.533,159.805,0,0,0,304.571
2614,3,0,0,0,0,1,0,1,0,1,0,0,427.288,8.447612903,6895.484,11.17363889,0.495641241,1.748309412,0,0,0,10.55
2614,3,0,0,0,0,1,0,1,0,1,0,0,77.945,8.246,2185.257,2.182,0.081,0.748,0,0,0,10.98
2614,3,0,0,0,0,1,0,1,0,1,0,0,112.602,8.447612903,2534.19,4.106473736,0.182155318,0.642528969,0,0,0,13.21
2614,4,0,0,0,0,1,0,1,1,0,0,0,8932.897238,7.564535843,30962.02,200.0310506,10.19244157,48.747459,0,0,0,371.442
2614,4,0,0,0,0,1,0,1,1,0,0,0,3631.245529,7.564535843,24378,157.4947936,8.025036499,54.942429,0,0,0,409.456
2614,4,0,0,0,0,1,0,1,1,0,0,0,7104.388472,7.564535843,28227,182.3613725,9.292095548,88.78989,0,0,0,695.404
2614,4,0,0,0,0,1,0,1,1,0,0,0,6980.335909,7.564535843,25594,165.3507978,8.425333668,62.268151,0,0,0,704.778
2614,4,0,0,0,0,1,0,1,1,0,0,0,4105.446055,7.564535843,25104,162.1851382,8.26402971,22.665277,0,0,0,1109.861
2614,4,0,0,0,0,1,0,1,1,0,0,0,8113.14587,7.564535843,31597.19,204.1345852,10.40153429,582.894991,0,0,0,1187.4031
2614,4,0,0,0,0,1,0,1,1,0,0,0,5781.428283,7.564535843,26232,169.4726157,8.635358005,157.622189,0,0,0,500.258
2614,4,0,0,0,0,1,0,1,1,0,0,0,9357.422795,7.564535843,42875,276.995212,14.11409631,279.910729,0,0,0,531.447
2614,4,0,0,0,0,1,0,1,1,0,0,0,4805.2963,7.564535843,21959,141.8667722,7.228721654,95.28321,0,0,0,875.8075
2614,3,0,0,0,0,1,1,1,1,0,1,1,235,7.269090909,2819.91,18.21811238,0.92829111,0.417,0,0,0,141.2
2614,3,0,0,0,0,1,1,1,1,0,1,1,1024.44,7.354193548,9043.64,58.42670504,2.977091685,11.322,0,0,0,292.635
2614,3,0,0,0,0,1,1,1,1,0,1,1,856.7,7.071935484,10244.51,66.18496137,3.372408182,7.432,0,0,0,1127.266
2614,3,0,0,0,0,1,1,1,1,0,1,1,752.5,7.198709677,9584.12,61.91849215,3.155013242,3.656,0,0,0,1760.932
2614,3,0,0,0,0,1,1,1,0,0,0,0,0.448,7.31,7.38,0.136,0.003,0.102,0,0,0,3.931
2614,3,0,0,0,0,1,1,1,0,0,0,0,20.161,7.848086967,324.443,0.946,0.015,5.52,0,0,0,8.859
2614,3,0,0,0,0,1,1,1,0,0,0,0,24.451,7.630589065,391.994,5.308391459,0.107394527,4.739,0,0,0,24.258
2614,3,0,0,0,0,1,1,1,0,0,0,0,20.892,7.383225806,502.931,6.810702778,0.137787917,0.181,0,0,0,33.093
2614,1,0,0,0,0,0,1,1,0,0,0,0,206.1,7.92,1689.57,10.91551721,0.556192506,0.118007041,0,0,0,0.104
2614,1,0,0,0,0,0,1,1,0,0,0,0,299.1223,7.341935484,1441.3933,9.31216426,0.474494784,0.19,0,0,0,0.1168
2614,1,0,0,0,0,0,1,1,0,0,0,0,260.572,7.291290323,1397.9872,9.031737861,0.460205854,0.45,0,0,0,0.4077
2614,1,0,0,0,0,0,1,1,0,0,0,0,80.2,7.873870968,848.36,5.480854997,0.279273114,0.059253215,0,0,0,0.4609
2614,1,0,0,0,0,0,1,1,0,0,0,0,334.45,7.823333333,1347.1734,8.703453795,0.44347837,0.094092549,0,0,0,0.7707
2614,2,0,0,0,0,1,1,1,0,0,0,0,41.614188,7.766129032,1063.815887,6.87281416,0.350199414,2.077510862,0,0,0,1.927
2614,2,0,0,0,0,1,1,1,0,0,0,0,50.27319,7.269,469.415526,3.032672959,0.154527719,0.916714881,0,0,0,24.15
2614,2,0,0,0,0,1,1,1,0,0,0,0,51.881831,7.335483871,516.745962,3.338452648,0.170108508,1.009145814,0,0,0,25.438
2614,2,0,0,0,0,1,1,1,0,0,0,0,119.950874,7.248387097,650.974727,4.205641574,0.21429551,1.271279253,0,0,0,28.298
2614,2,0,0,0,0,1,1,1,0,0,0,0,21.091157,7.331935484,399.666558,2.582057678,0.131566934,0.780503117,0,0,0,49.163
2614,3,0,0,0,0,1,1,1,0,0,0,0,282.25,7.719,1713.8,11.07205584,0.564168822,1.4,0,0,0,23.988
2614,1,0,0,0,0,1,1,0,0,1,0,1,65.44285,7.045483871,1013,6.544516611,0.333471243,0.848798,0,0,0,1.97
2614,1,0,0,0,0,1,1,0,0,1,0,1,128.849582,7.142903226,768,4.961686829,0.252819265,9.496076,0,0,0,3.1726
2614,1,0,0,0,0,1,1,0,0,1,0,1,117.233539,7.410333333,884,5.711108277,0.291005508,5.50818,0,0,0,4.4569
2614,3,0,0,0,0,1,0,0,0,0,0,0,1.237,7.882258065,62.066,0.400979238,0.020431615,0.121207806,0,0,0,32.53
2614,3,0,0,0,0,1,0,0,0,0,0,0,1.916,8.307741935,103.208,0.666778352,0.033975222,0.20155343,0,0,0,37
2614,3,0,0,0,0,1,0,0,0,0,0,0,32.774,7.998709677,342.847,2.214973235,0.112862404,0.669541013,0,0,0,42.11
2614,3,0,0,0,0,1,0,0,0,0,0,0,40.43,8.143870968,306.926,1.982904546,0.101037507,0.599391405,0,0,0,43.02
2614,3,0,0,0,0,1,0,0,0,0,0,0,32.001,8.122857143,280.781,1.813993997,0.092430789,0.548333207,0,0,0,51.4294
2614,3,0,0,0,0,1,0,0,0,0,0,0,4.932,7.893225806,153.513,0.9917753,0.050535213,0.299793347,0,0,0,179.17
2614,3,0,0,0,0,1,0,0,0,0,0,0,2.132,7.881935484,147.265,0.95140991,0.048478423,0.287591717,0,0,0,71.84
2614,3,0,0,0,0,1,1,1,0,1,1,0,67.2955,6.802258065,1046.5254,6.761108455,0.340749524,6.5856,0,0,0,2.803
2614,3,0,0,0,0,1,1,1,0,1,1,0,62.6045,6.857096774,1113.5507,7.194127398,0.362573017,3.3669,0,0,0,7.462
2614,3,0,0,0,0,1,1,1,0,1,1,0,254.7128,7.272580645,1145.2773,7.39909804,0.372903224,0.6301,0,0,0,13.615
2614,3,0,0,0,0,1,1,1,0,1,1,0,244.21,6.747419355,1473.71,9.520947261,0.479841179,12.98,0,0,0,28.33
2614,3,0,0,0,0,1,1,1,0,1,1,0,111.66,6.512333333,1355.91,8.759896859,0.441485403,23.09,0,0,0,34.331
2614,3,0,0,0,0,1,1,1,0,0,0,0,552.35,6.770967742,4395.9,28.39984262,1.447094017,28.78,0,0,0,2.654
2614,3,0,0,0,0,1,1,1,0,0,0,0,771.15,6.720666667,5430.58,35.08442351,1.787702138,31.47,0,0,0,2.829
2614,3,0,0,0,0,1,1,1,0,0,0,0,897.21,6.843741935,7476.23,48.30040615,2.461113243,64.11,0,0,0,3.868
2614,3,0,0,0,0,1,1,1,0,0,0,0,1373.93,6.785,7236.11,46.74910375,2.382067719,166.52,0,0,0,4.474
2614,3,0,0,0,0,1,1,1,0,0,0,0,2024.16,6.528709677,7726.08,49.9145695,2.543361801,151.59,0,0,0,14.591
2614,2,0,0,0,0,0,1,1,0,0,0,0,144.1958,7.347741935,1805,11.66125615,0.59419111,3.524958737,0,0,0,2.612
2614,2,0,0,0,0,0,1,1,0,0,0,0,146.134,7.181052632,1135,7.332701238,0.373632637,2.2165253,0,0,0,11.592
2614,2,0,0,0,0,0,1,1,0,0,0,0,368.854,7.795666667,1905,12.30730913,0.627110285,3.720247309,0,0,0,30.336
2614,2,0,0,0,0,0,1,1,0,0,0,0,301.166,7.700645161,2553,16.49373239,0.84042654,4.98571726,0,0,0,30.338
2614,2,0,0,0,0,0,1,1,0,0,0,0,191.24752,7.90483871,1554.23,10.04114911,0.511639695,3.035233583,0,0,0,33.34
2614,3,0,0,0,0,0,1,0,0,0,0,0,2091.255,7.684193548,8601.436,104.5535975,2.319024268,15.484,0,0,0,2.29
2614,3,0,0,0,0,0,1,0,0,0,0,0,1257.3975,6.988928571,3757.4404,45.67306103,1.013039622,50.48576925,0,0,0,6.4
2614,3,0,0,0,0,0,1,0,0,0,0,0,1636.7447,6.843870968,8921.164,108.4400082,2.405225804,220.45,0,0,0,10.52
2614,3,0,0,0,0,0,1,0,0,0,0,0,452.077,7.517931034,3249.4542,39.49830315,0.876081988,43.6603585,0,0,0,13.16
2614,1,0,0,0,0,1,0,0,0,0,0,0,70.371,7.564535843,738,4.767870937,0.242943512,1.441229666,0,0,0,3.396
2614,1,0,0,0,0,1,0,0,0,0,0,0,37.695,7.564535843,627,4.050752138,0.206403228,1.224459351,0,0,0,3.708
2614,2,0,0,0,0,0,1,1,0,0,0,0,274.774,8.511290323,5075.25,32.78880349,1.670730433,9.911383284,0,0,0,8.49
2614,2,0,0,0,0,0,1,1,0,0,0,0,258.24,8.111333333,6033.4,38.97896004,1.986145509,11.78254074,0,0,0,19.87
2614,4,0,0,0,0,1,1,0,0,0,0,0,660.709,7.582,9296.319,60.05914523,3.060271527,67.815,0,0,0,27.92
2614,4,0,0,0,0,1,1,0,0,0,0,0,1508.08,8.473,6106.64,39.45212924,2.010255513,86.88,0,0,0,36.05
2614,4,0,0,0,0,1,1,0,0,0,0,0,236.949,7.92483871,2349.288,15.17764496,0.77336623,6.154,0,0,0,36.5
2614,4,0,0,0,0,1,1,0,0,0,0,0,261.147,8.003,2267.626,14.65006518,0.746483773,2.51,0,0,0,111.99
2614,2,0,0,0,0,1,0,1,0,0,1,0,572.037,7.200645161,1543.82,9.973895,0.508212809,9.553,0,0,0,17.303
2614,3,0,0,0,0,1,0,0,0,0,0,0,112.15231,7.407142857,1777.4276,0.547869292,0.585114503,0.822541,0,0,0,11.66
2614,3,0,0,0,0,1,0,0,0,0,0,0,100.07109,7.700769231,1083.9844,0.334124308,0.356838722,0.685359,0,0,0,16.6
2614,3,0,0,0,0,1,0,0,0,0,0,0,1417.6951,7.001333333,10996.1,3.389406987,3.61982541,5.819201,0,0,0,31.441
2614,3,0,0,0,0,1,0,0,0,0,0,0,67.549518,7.692,631.83361,0.194754618,0.207994412,0.742358,0,0,0,35.675
2614,3,0,0,0,0,1,0,0,0,0,0,0,336.38,7.375,2178,0.671340604,0.716979633,1.5804,0,0,0,200.75
2614,4,0,0,0,0,1,1,0,0,0,0,0,80.9,7.48358871,2184.47,14.11283337,0.719109504,10.6,0,0,0,270.281
2614,4,0,0,0,0,1,1,0,0,0,0,0,304.75,7.295333333,5510.59,35.6013305,1.81404077,13.27,0,0,0,307.893
2614,4,0,0,0,0,1,1,0,0,0,0,0,56.62,7.087096774,2030.26,13.11655508,0.668344844,27.52,0,0,0,332.032
2614,4,0,0,0,0,1,1,0,0,0,0,0,361.86,7.387333333,6863.94,44.3446884,2.259552426,141.36,0,0,0,423.692
2614,4,0,0,0,0,0,1,0,0,1,0,0,746.622,7.447580645,8080.391,52.20360624,2.65999806,128.71,0,0,0,21.698
2614,4,0,0,0,0,0,1,0,0,1,0,0,1838.442,7.328245614,15942.146,102.9947081,5.248022952,36.29405128,0,0,0,37.606
2614,4,0,0,0,0,0,1,0,0,1,0,0,1439.079,7.709677419,14745.573,95.26421268,4.854120991,33.56992105,0,0,0,57.477
2614,4,0,0,0,0,0,1,0,0,1,0,0,2018.546,7.657,13704.363,88.53744452,4.511363249,184.596,0,0,0,57.549
2614,4,0,0,0,0,0,1,0,0,1,0,0,806.209,7.590967742,7013.645,45.311862,2.308834077,15.96733534,0,0,0,58.797
2614,3,0,0,0,0,1,1,0,0,0,0,1,1522.519,7.564535843,4375.12,1.446,0.131,0.829,0,0,0,1112.35
2614,3,0,0,0,0,1,1,0,0,0,0,1,932.507,7.564535843,5132.963,4.083,0.159,0.859,0,0,0,1896.91
2614,3,0,0,0,0,1,1,0,0,0,0,1,856.668,7.564535843,4780.384,3.017,0.153,0.893,0,0,0,825.26
2614,3,0,0,0,0,1,0,0,0,0,0,0,1207.005156,7.564535843,14975.908,96.75229879,4.929945373,29.24623698,0,0,0,0.825
2614,3,0,0,0,0,1,0,0,0,0,0,0,1384.755489,7.564535843,17181.344,111.0005836,5.655956711,33.55320146,0,0,0,12.35
2614,4,0,0,0,0,1,0,1,0,0,0,0,1445.377,7.241639785,7502.856,278.927391,5.34,153.796,0,0,0,6.94
2614,4,0,0,0,0,1,0,1,0,0,0,0,327.539,7.22325,7701.946,79.602,13.481,2.372,0,0,0,7.805
2614,4,0,0,0,0,1,0,1,0,0,0,0,360.79,7.241639785,4393.752,163.3428366,1.664,64.542,0,0,0,12.45
2614,4,0,0,0,0,1,0,1,0,0,0,0,332.308,7.287633333,4770.953,133.688,1.889,9.775,0,0,0,12.96
2614,4,0,0,0,0,1,0,1,0,0,0,0,401.041,7.241639785,6530.738,242.7877746,17.628,4.693,0,0,0,13.178
2614,4,0,0,0,0,1,0,1,0,0,0,0,434.995,7.3922,6971.48,190.849,2.987,156.269,0,0,0,28.29
2614,4,0,0,0,0,1,0,1,0,0,0,0,213.351,7.241639785,3257.779,121.1117202,0.991,30.451,0,0,0,48.45
2614,1,0,0,0,0,1,1,1,0,0,0,0,227.7530203,7.564535843,2825.844,18.25644916,0.930244534,5.518550413,0,0,0,31.7
2614,1,0,0,0,0,1,1,1,0,0,0,0,260.0518095,7.564535843,3226.591,20.84548707,1.06216714,6.30116351,0,0,0,36.51
2614,1,0,0,0,0,1,1,1,0,0,0,0,144.8493264,7.564535843,1797.217,11.61097385,0.591629011,3.509759427,0,0,0,36.854
2614,1,0,0,0,0,1,1,1,0,0,0,0,28.02629029,7.564535843,347.736,2.246558764,0.114471823,0.679088671,0,0,0,60.44
2614,3,0,0,0,0,0,1,0,0,1,0,1,288.3,7.415806452,2394.43,15.46928619,1.31,4.676048171,0,0,0,116.468
2614,3,0,0,0,0,0,1,0,0,1,0,1,292.8,7.122580645,1966.32,12.70346881,1.64,3.839998262,0,0,0,125.283
2614,3,0,0,0,0,0,1,0,0,1,0,1,1229.7,7.075806452,3482.96,22.50176661,0.32,6.801822871,0,0,0,158.042
2614,3,0,0,0,0,0,1,0,0,1,0,1,607.6,7.429,2275.64,14.70183986,0.42,4.444064875,0,0,0,172.185
2614,3,0,0,0,0,0,1,0,0,1,0,1,211.4,7.447096774,2182.62,14.10088139,1.14,4.262407445,0,0,0,190.964
2614,3,0,0,0,0,0,1,0,0,1,0,1,369.1,7.426666667,2074.85,13.4046301,0.45,4.05194495,0,0,0,384.96
2614,2,0,0,0,0,0,1,0,0,0,0,0,18.27129787,7.564535843,226.701,1.464608549,0.074628099,0.442721147,0,0,0,10.98
2614,2,0,0,0,0,0,1,0,0,0,0,0,15.02108446,7.564535843,186.374,1.204074767,0.061352783,0.363967124,0,0,0,14.841
2614,2,0,0,0,0,0,1,0,0,0,0,0,19.43905996,7.564535843,241.19,1.558215164,0.079397758,0.471016508,0,0,0,17.338
2614,2,0,0,0,0,0,1,0,0,0,0,0,54.40260987,7.564535843,675,4.360857564,0.222204432,1.318197866,0,0,0,8.709
2614,2,0,0,0,0,0,1,0,0,0,0,0,92.20234918,7.564535843,1144,7.390846005,0.376595363,2.234101271,0,0,0,11.365
2614,2,0,0,0,0,0,1,0,0,0,0,0,46.58475334,7.564535843,578,3.734186181,0.190272832,1.12876795,0,0,0,11.815
2614,2,0,0,0,0,0,1,0,0,0,0,0,28.45055005,7.564535843,353,2.280566993,0.116204688,0.689368662,0,0,0,38.797
2614,3,0,0,0,0,1,1,0,0,0,0,0,23.94,6.850645161,5210.91,33.66523895,0.033981866,3.27,0,0,0,41.966
2614,3,0,0,0,0,1,1,0,0,0,0,0,29.27,7.653103448,4265.67,27.55848783,0.02781768,5.61,0,0,0,49.6355
2614,3,0,0,0,0,1,1,0,0,0,0,0,24.6499,7.070967742,5110.098,33.01394003,0.033324442,4.316,0,0,0,67.09
2614,3,0,0,0,0,1,1,0,0,0,0,0,38.1239,7.346451613,5601,36.18542699,0.036525757,2.2893,0,0,0,83.2305
2614,3,0,0,0,0,1,1,0,0,0,0,0,33.6217,7.248387097,11057.226,71.43553725,0.0721074,5.3799,0,0,0,99.917
2614,3,0,0,0,0,1,1,0,0,0,0,0,44.27,7.257241379,6026,38.93115212,0.039297306,0.814,0,0,0,104.673
2614,3,0,0,0,0,1,1,0,0,0,0,0,54.7626,7.106666667,6510.309,42.06004481,0.042455627,4.7732,0,0,0,87.232
2614,3,0,0,0,0,1,1,0,0,0,0,0,96.538,7.315384615,4115.23,26.58656574,0.026836617,2.9104,0,0,0,165.888
2614,3,0,0,0,0,0,0,1,0,0,0,0,8.427,7.418333333,242.439,4.293,0.115,4.113,0,0,0,1.2205
2614,2,0,0,0,0,0,0,0,0,0,0,0,107.01491,7.680689655,2289.091614,14.78874442,0.333,0.813,0,0,0,6.262
2614,2,0,0,0,0,0,0,0,0,0,0,0,167.825,7.635,2604.09,16.82380085,1.53,9.652,0,0,0,7.109
2614,2,0,0,0,0,0,0,0,0,0,0,0,49.023,7.410666667,1065.619,6.884463225,0.357,0.619,0,0,0,759
2614,1,0,0,0,0,1,0,0,0,1,1,1,25.55,7.813498456,650,4.199344321,0.213974638,1,0,0,0,2.156
2614,1,0,0,0,0,1,0,0,0,1,1,1,3.508311,8.257,84.071571,0.543146883,0.027675668,1.603282,0,0,0,16.5205
2614,3,0,0,0,0,0,0,1,0,1,1,1,207.23,6.543548387,1424.19,9.201021829,0.468831599,2.781280323,0,0,0,0.492
2614,3,0,0,0,0,0,0,1,0,1,1,1,22.801235,7.018709677,318.33901,2.056638637,0.104794576,0.621679709,0,0,0,0.494
2614,3,0,0,0,0,0,0,1,0,1,1,1,67.274582,6.866774194,364.138916,2.352530291,0.119871527,0.711121692,0,0,0,0.543
2614,3,0,0,0,0,0,0,1,0,1,1,1,174.94358,6.566774194,1204.91773,7.784406811,0.396648977,2.353066637,0,0,0,0.751
2614,3,0,0,0,0,0,0,1,0,1,1,1,12.299152,6.793548387,213.72622,1.380784597,0.070356909,0.417382884,0,0,0,12.536
2614,3,0,0,0,0,0,1,1,0,0,0,1,2000,8.100967742,26617.74,171.9647005,8.762340431,32.54,0,0,0,21.891
2614,3,0,0,0,0,0,1,1,0,0,0,1,2173,8.037333333,33417.82,215.8968195,11.00087067,14.01,0,0,0,40.872
2614,3,0,0,0,0,0,1,1,0,0,0,1,2586.89,8.38,40270.61,260.1694729,13.25675261,25.88,0,0,0,53.285
2614,3,0,0,0,0,0,1,1,0,0,0,1,3321,7.987419355,38551.63,249.0639516,12.69087857,17.14,0,0,0,66.621
2614,3,0,0,0,0,0,1,1,0,0,0,1,9597.7,7.765483871,44406.29,286.8881565,14.61818435,13.61,0,0,0,69.047
2614,3,0,0,0,0,0,1,1,0,0,0,1,2773.67,8.302580645,45507.14,294.0002307,14.98057509,60.52,0,0,0,164.845
2614,3,0,0,0,0,0,1,1,0,0,0,1,5563.61,8.180322581,60305.1,389.6028911,19.85194145,66.59,0,0,0,183.5
2614,3,0,0,0,0,0,1,1,0,0,0,1,6174.9,7.945666667,44090.61,284.8486965,14.5142651,24.25,0,0,0,95.474
2614,3,0,0,0,0,0,0,1,0,0,1,0,234.3363,6.863225806,1644.383,10.62358525,0.541317319,28.8162,0,0,0,0.1482
2614,3,0,0,0,0,0,0,1,0,0,1,0,324.8171,6.821612903,3639.0844,23.51041294,1.197956565,57.833,0,0,0,0.156
2614,3,0,0,0,0,0,0,1,0,0,1,0,216.8693,7.021666667,3250.4091,20.99936461,1.070007862,50.4884,0,0,0,0.296
2614,3,0,0,0,0,0,0,1,0,0,1,0,440.858,7.179858065,7763.7576,50.15798675,2.555764957,118.9488,0,0,0,0.5682
2614,3,0,0,0,0,0,0,1,0,0,1,0,508.8461,7.347953333,4124.0741,26.64370331,1.357611173,68.8832,0,0,0,2.1415
2614,4,0,0,0,0,1,0,0,0,0,0,0,376.2203,7.564535843,1681.7888,10.86524653,0.553630999,3.284341343,0,0,0,355.5097
2614,4,0,0,0,0,0,1,1,0,1,1,1,3327.53,7.620666667,13709.59,88.57121371,4.513083934,26.77326263,0,0,0,721.48
2614,4,0,0,0,0,0,1,1,0,1,1,1,5151.82,7.531666667,27193.79,175.6862886,8.951971339,53.10636435,0,0,0,776.02
2614,4,0,0,0,0,0,1,1,0,1,1,1,6750.13,7.538333333,28459.68,183.8646086,9.368691884,55.57850286,0,0,0,803.1
2614,4,0,0,0,0,0,1,1,0,1,1,1,10029.08,7.913225806,38685.8,249.9307608,12.73504623,75.54894665,0,0,0,842.78
2614,4,0,0,0,0,0,1,1,0,1,1,1,12768.98,8.032258065,52783.61,341.0100814,17.37592899,103.0803586,0,0,0,844.56
2614,4,0,0,0,0,0,1,1,0,1,1,1,15110.89,7.816551724,45678.53,295.1075009,15.03699526,89.20494925,0,0,0,571.34
2614,3,0,0,0,0,0,1,0,0,0,0,0,137.5,7.080322581,845.27,5.460891961,0.278255911,1.650715718,0,0,0,2.29
2614,3,0,0,0,0,0,1,0,0,0,0,0,151.6,7.450333333,992.81,6.414078516,0.326824862,1.938844478,0,0,0,3.505
2614,3,0,0,0,0,1,1,1,0,0,0,0,1613.7,7.463634419,1697.35,10.96578013,0.558753618,4.62,0,0,0,114.48
2614,3,0,0,0,0,1,1,1,0,0,0,0,343.79,7.809677419,2909.91,18.79956005,0.957918367,1.46,0,0,0,215.223
2614,3,0,0,0,0,1,1,1,0,0,1,0,378.9,6.866666667,2901.68,18.74638989,0.955209119,15,0,0,0,247.336
2614,3,0,0,0,0,1,1,1,0,0,1,0,129.6,7.024977679,2184.58,14.11354403,0.719145715,9.21,0,0,0,252.3483
2614,3,0,0,0,0,1,1,1,0,0,1,0,117.6,7.324333333,2583.79,16.6926521,0.850562354,10.04,0,0,0,387.6866
2614,3,0,0,0,0,1,1,1,0,0,1,0,177.6,7.290967742,2910.82,18.80543913,0.958217932,11.39,0,0,0,404.7732
2614,3,0,0,0,0,1,1,1,0,0,1,0,191.1,7.161935484,1980.93,12.79785715,0.652105815,9.28,0,0,0,433.6301
2614,2,0,0,0,0,0,0,1,0,0,0,0,511.8,7.930645161,3023.48,19.53328241,0.995304675,5.904510937,0,0,0,0.05
2614,2,0,0,0,0,0,0,1,0,0,0,0,89.4,7.236,1769.3,11.43061524,0.582438965,3.455240716,0,0,0,0.49
2614,2,0,0,0,0,0,0,1,0,0,0,0,1532.3455,7.564535843,7899.5913,51.03554441,2.60048029,15.4269991,0,0,0,11.39
2614,2,0,0,0,0,0,0,1,0,0,0,0,61.4923,7.564535843,145.7203,0.94143033,0.047969921,0.284575094,0,0,0,11.972
2614,2,0,0,0,0,0,0,1,0,0,0,0,199.7909,7.564535843,2208.0553,14.2652069,0.72687359,4.312079679,0,0,0,16.854
2614,4,0,0,0,0,1,1,1,0,1,0,0,797.158,7.564535843,3949.346,25.51486723,1.300092124,12.194,0,0,0,464.153
2614,4,0,0,0,0,1,1,1,0,1,0,0,530.518,7.564535843,3775.449,24.39140049,1.242846666,20.552,0,0,0,480.127
2614,4,0,0,0,0,1,1,1,0,1,0,0,923.536,7.564535843,3874.85,25.0335836,1.275568655,11.17,0,0,0,645.956
2614,2,0,0,0,0,1,1,1,0,1,0,0,4169.433,6.91476246,4648.575,30.03225697,1.530272543,9.078135767,0,0,0,4.104
2614,2,0,0,0,0,1,1,1,0,1,0,0,1771.005,8.045967742,9835.727,63.54400665,3.237840191,19.20805087,0,0,0,23.37
2614,5,0,0,0,0,1,1,0,1,0,1,0,283.5272,7.814974194,2496.9152,71.8813,3.1908,1.7301,0,0,0,1373.664
2614,5,0,0,0,0,1,1,0,1,0,1,0,156.7547,6.968947368,6829,36.17902,0.121156,0.12237,0,0,0,1851.219
2614,5,0,0,0,0,1,1,0,1,0,1,0,3370.3059,7.00516129,29228.3852,160.46,12.14,16.4752,0,0,0,1986.72
2614,5,0,0,0,0,1,1,0,1,0,1,0,443.1308,7.079333333,24229.2968,172.5328,30.69998,29.63635,0,0,0,1986.72
2614,5,0,0,0,0,1,1,0,1,0,1,0,1595.056,7.188064516,29488.0323,348.7791496,76.8914,73.3092,0,0,0,2018.47
2614,5,0,0,0,0,1,1,0,1,0,1,0,3112.8089,7.770967742,24792.88,248.78,20.95,12.1936,0,0,0,2029.542
2614,5,0,0,0,0,1,1,0,1,0,1,0,1075.1458,7.515106383,22691.7256,296.7602,21.83409,106.74704,0,0,0,2029.542
2614,5,0,0,0,0,1,1,0,1,0,1,0,2347.3088,8.050645161,31495.6719,372.5251502,24.1798,3.2911,0,0,0,2206.196
2614,5,0,0,0,0,1,1,0,1,0,1,0,3015.7693,8.082666667,35808.4329,423.5357127,66.8161,4.6879,0,0,0,2221.164
2614,5,0,0,0,0,1,1,0,1,0,1,0,62.174,6.966451613,19111,83.617,1.88024,10.22649,0,0,0,2319.509
2614,5,0,0,0,0,1,1,0,1,0,1,0,3934.1089,7.606612903,40577.5832,613.9333,82.41248,312.54217,0,0,0,2390.6165
2614,5,0,0,0,0,1,1,0,1,0,1,0,3256.2714,7.127333333,31113.1488,651.4997,51.31779,416.771853,0,0,0,2396.167
2614,5,0,0,0,0,1,1,0,1,0,1,0,8525.4405,7.341666667,30982.9635,207.31,28.13,12.8084,0,0,0,2641.324
2614,5,0,0,0,0,1,1,0,1,0,1,0,1958.0939,6.941129032,45155.972,714.6503,47.26958,431.2571,0,0,0,2206.196
2614,5,0,0,0,0,1,1,0,1,0,1,0,186.784,7.300212766,14452,170.9356602,14.59553709,24.7680517,0,0,0,1055.024
2614,3,0,0,0,0,1,1,1,0,0,0,0,107.63,7.961290323,1666.515,10.76656969,0.54860299,8.61,0,0,0,378.295
2614,3,0,0,0,0,1,1,1,0,0,0,0,67.857,8.012580645,1575.034,10.17555397,0.5184882,6.961,0,0,0,400.2
2614,3,0,0,0,0,1,1,1,0,0,0,0,42.274,7.654905903,623.426,4.027662204,0.205226696,3.148,0,0,0,429.19
