industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,Cr6,water,N,P,Fe,Cu,Cr,Zn,Ni,NH3N,HW17,HWsum
3360,202111,3,1,1,1,1,0,0,0,0,1,1,0,0.231,8.6030184,5.03E-05,15.378,0.070533033,0.001112545,0.00938026,0.00057588,0.000257316,0.001,0.000233426,0.008,2.12,481.36
3360,202004,2,0,1,0,0,0,0,0,0,1,0,1,0.010928697,7.255595238,4.81E-06,0.47,0.002155711,3.40E-05,0.00028669,1.76E-05,1.26E-05,5.32E-05,8.62E-07,0.000218545,2.15,2.15
3360,202203,2,1,0,1,1,0,0,0,0,0,0,1,35.74774342,7.145463065,0.0307,1537.369,7.051326457,0.111223316,0.937763075,0.05757187,0.041343491,0.174100835,0.002818874,0.714861336,30.16,30.16
3360,202112,2,1,0,1,1,0,0,0,0,0,0,1,33.16743164,7.804193548,0.031,1426.4,6.54235389,0.103195094,0.870074296,0.053416269,0.038359272,0.161534043,0.002615405,0.663261852,12.38,12.38
3360,202204,1,0,1,0,0,0,0,0,0,1,0,1,4.772,6.952022233,0.000357203,109.218,0.500941396,0.007901544,0.066620706,0.004090029,0.001827519,0.098,0.001657841,0.050785287,1.09,1.09
3360,202001,1,0,1,0,0,0,0,0,0,1,0,1,10.19708527,8.492173913,0.00039945,122.1355,0.560189052,0.00883608,0.074500112,0.004573768,0.002043664,0.147372532,0.001853918,0.056791796,1.72,1.72
3360,202007,1,0,1,0,0,0,0,0,0,1,0,1,11.70144871,7.923703704,0.00045838,140.154,0.642833053,0.010139656,0.085491021,0.00524853,0.002345163,0.16911422,0.002127424,0.06517022,2.72,2.72
3360,202203,1,0,1,0,0,0,0,0,0,1,0,1,4.757,6.924827586,0.000392489,120.007,0.550426432,0.00868209,0.073201771,0.004494059,0.002008048,0.065,0.001821609,0.055802065,5.7365,5.7365
3360,202109,1,0,1,0,0,0,0,0,0,0,0,0,5.533,8.048533333,0.001240754,379.372,1.740034969,0.027446249,0.23140902,0.01420684,0.11,0.042962348,0.00575856,0.176404217,0.851,0.851
3360,202107,1,0,1,0,0,0,0,0,0,1,0,1,31.21,8.591666667,0.003383042,1034.396,4.744380745,0.074834964,0.630960019,0.038736381,0.12,0.117141172,0.015701293,0.48098388,1.06,1.06
3360,202108,1,0,1,0,0,0,0,0,0,1,0,1,9.567666,8.244435774,0.001020702,312.089,1.431433457,0.022578557,0.190367791,0.011687205,0.01,0.03534282,0.004737258,0.145118289,1.538,1.538
3360,202108,3,1,0,1,1,0,0,0,0,0,0,1,186.773538,7.303682806,0.024520738,7497.44,34.38790364,0.542413787,4.573282268,0.280766453,0.651371487,0.849054822,0.940821993,3.486235234,41.54,41.54
3360,202107,3,1,0,1,1,0,0,0,0,0,0,1,174.233516,7.528596677,0.02640652,8074.035,37.03252544,0.584128436,4.924993211,0.302358961,0.701465592,0.914351879,1.013176458,3.75434619,43.1,43.1
3360,202204,3,1,0,1,1,0,0,0,0,0,0,1,96.232,7.583382621,0.015568963,4760.353,21.83392735,0.344395033,2.903716197,0.178267172,0.413575596,0.539090766,0.597356537,2.213516928,43.89,43.89
3360,202106,3,1,0,1,1,0,0,0,0,0,0,1,149.96153,7.417003,0.01899046,5806.507,26.63223756,0.420080648,3.541848352,0.217443871,0.504464604,0.657563484,0.728633972,2.699968161,51.46,51.46
3360,202109,3,1,0,1,1,0,0,0,0,0,0,1,151.317934,7.137740385,0.021899024,6695.827,30.71120991,0.484419866,4.084315032,0.250747401,0.581728002,0.758275385,0.840230973,3.11349314,54.2,54.2
3360,202212,3,1,0,1,1,0,0,0,0,0,0,1,112.432,7.622903226,0.019546872,5976.635,27.41254995,0.432388819,3.645622889,0.223814877,0.519245186,0.676829794,0.749982615,2.779075994,56.31,56.31
3360,202005,3,1,0,1,1,0,0,0,0,0,0,1,281.47,7.121666667,0.028811566,8809.4,40.40536481,0.637329544,5.373550547,0.329897137,0.95,0.997628998,1.2,4.096283621,60.3,60.3
3360,202205,3,1,0,1,1,0,0,0,0,0,0,1,108.358,7.495806452,0.019444282,5945.267,27.26867687,0.430119453,3.626489062,0.222640198,0.51651996,0.673277494,0.746046377,2.764490185,61.39,61.39
3360,202012,3,0,1,1,0,0,0,0,0,1,1,0,148.917,7.187741935,0.016343141,4997.065,22.9196352,0.361520326,3.048105588,0.187131636,0.31,0.565897444,0.624,2.32358566,111.88,111.88
3360,202010,3,0,1,1,0,0,0,0,0,1,1,0,165.05,7.246551724,0.013660154,4176.717,19.15701116,0.302170992,2.547710391,0.156410991,0.13,0.472996344,0.541,1.942131977,157.18,157.18
3360,202011,3,0,1,1,0,0,0,0,0,1,1,0,149.149,7.304,0.016338975,4995.791,22.91379184,0.361428156,3.047328474,0.187083927,0.314,0.565753169,0.75,2.322993263,217.12,217.12
3360,202110,3,1,0,1,1,0,0,0,0,0,0,1,139.153,7.516538462,0.01959058,5989.999,27.47384553,0.433355658,3.65377465,0.224315336,0.52040624,0.678343213,0.751659606,2.785290121,44.36,44.36
3360,202212,2,0,1,0,0,0,0,0,0,1,0,1,23.68,8.148064516,0.002910232,889.83,4.081311527,0.064376115,0.54277777,0.033322629,0.014889313,0.100769656,0.013506898,0.413762124,7.579,8.01
3360,202210,2,0,1,0,0,0,0,0,0,1,0,1,13.335,8.322903226,0.001652183,505.17,2.317022515,0.036547298,0.30814318,0.018917762,0.008452889,0.057208464,0.007668071,0.234899039,8.6,8.6
3360,202105,2,1,0,1,1,0,0,0,0,0,0,1,63.611096,7.411717742,0.007339502,2244.12,10.29292429,0.162354301,1.368866467,0.0840385,0.037550324,0.254137533,0.034063923,1.043493541,14.101,14.101
3360,202201,2,1,0,1,1,0,0,0,0,0,0,1,22.198,7.682650862,0.002376122,726.521,3.332275302,0.052561275,0.44316268,0.027206983,0.012156702,0.082275571,0.011028,0.337825059,30.811,30.811
3360,202107,2,1,0,1,1,0,0,0,0,0,0,1,98.267761,8.049058581,0.011945464,3652.435,16.75232917,0.264241008,2.227909289,0.136777516,0.061115322,0.413623523,0.055441004,1.698346047,12.723,42.023
3360,202003,1,0,1,0,0,0,0,0,0,0,0,0,28.485,7.46483871,0.002693614,823.597,3.777525965,0.059584387,0.502377019,0.030842315,0.063,0.093269036,0.012501535,0.382964436,0.781,0.781
3360,202005,1,0,1,0,0,0,0,0,0,1,0,1,20.1,7.28483871,0.002160426,660.57,3.029783167,0.047789949,0.402933944,0.02473723,0.012870896,0.074806887,0.010026917,0.307158498,1.139,1.139
3360,202212,1,0,1,0,0,0,0,0,0,1,0,1,44.989,7.074516129,0.003552515,1086.214,4.982050188,0.078583817,0.66256792,0.040676878,0.021164368,0.123009352,0.016487848,0.505078736,2.04,2.04
3360,202107,1,0,1,0,0,0,0,0,0,1,0,1,23.945,7.355362903,0.002358539,721.145,3.307617636,0.05217234,0.439883432,0.027005661,0.08,0.081666761,0.010946397,0.335325272,3.16,3.16
3360,202008,1,0,1,0,0,0,0,0,0,1,0,1,31.98,7.761935484,0.003316702,1014.112,4.651345757,0.073367487,0.618587201,0.03797678,0.006,0.114844091,0.015393398,0.471552021,6.039,6.039
3360,202112,1,0,1,0,0,0,0,0,0,1,0,1,15.684,7.902867387,0.00225348,689.022,3.160281662,0.049848353,0.420289071,0.025802709,0.01152924,0.078028961,0.010458796,0.320388396,2.5,2.5
3360,202207,1,0,1,0,0,0,0,0,0,1,0,1,14.786,7.846129032,0.002279807,697.072,3.197203948,0.050430742,0.425199404,0.026104168,0.011663939,0.078940591,0.010580988,0.324131566,3.301,3.301
3360,202208,1,0,1,0,0,0,0,0,0,1,0,1,14.213,7.791290323,0.002155514,659.068,3.022894065,0.047681285,0.402017755,0.024680982,0.011028027,0.074636791,0.010004118,0.306460083,4.179,4.179
3360,202111,1,1,0,1,1,0,0,0,0,0,0,1,19.634,8.027333333,0.002438642,745.637,3.419953118,0.053944252,0.454823042,0.027922845,0.012476566,0.084440381,0.011318165,0.346713809,6.6,11.684
3360,202008,1,0,1,1,1,0,0,0,0,1,1,0,49.801,7.867419355,0.00731166,2235.607,10.2538784,0.161738415,1.363673714,0.083719703,0.037407878,0.25317347,0.033934703,1.03953508,1.5,543.05
3360,202104,1,0,1,0,0,0,0,0,0,1,0,1,14.969,7.826,0.002239547,684.762,3.140742663,0.049540156,0.41769056,0.025643179,0.011457959,0.077546533,0.010394132,0.318407538,2.7,2.7
3360,202111,2,0,1,0,0,0,0,0,0,1,0,1,14.08,7.474333333,0.004217398,1289.508,5.91448239,0.093291433,0.786573026,0.226,0.3915,0.1678,0.1854,0.86,6.319,6.319
3360,202208,2,0,1,0,0,0,0,0,0,1,0,1,27.9620179,7.35516129,0.004124266,1261.032,5.783873816,0.091231293,0.769203259,0.2248,0.3911,0.1791,0.1813,0.611479562,6.605,6.605
3360,202203,2,0,1,0,0,0,0,0,0,1,0,1,22.96623458,7.401290323,0.003387411,1035.732,4.750508469,0.074931619,0.631774951,0.1767,0.3165,0.1382,0.1469,0.502230673,8.966,8.966
3360,202009,2,1,0,1,1,0,0,0,0,0,0,1,48.37630081,7.433448276,0.007135276,2181.676,10.00651743,0.157836694,1.330776927,0.39,0.65,0.64,0.29,1.057903594,63.861,63.861
3360,202212,2,0,1,0,0,0,0,0,0,0,0,0,26.18,7.582258065,0.003864054,1181.47,5.418953204,0.085475258,0.720672096,0.097020515,0.0001,0.45,0.187567496,0.86,0,0.7
3360,202002,2,0,1,0,0,0,0,0,0,1,0,1,17.51667437,7.901766667,0.002028335,620.1819,2.844538325,0.04486801,0.378298044,0.042,0.0227,0.4477,0.1497,2.357262733,9.65,9.7148
3360,202009,2,1,0,1,1,0,0,0,0,0,0,1,44.52,7.644,0.011099233,3393.692,15.56557351,0.245521849,2.070081448,0.278684811,0.03,0.1,0.01,5.35,26.6,26.7
3360,202204,2,1,0,1,1,0,0,0,0,0,0,1,34.05,7.4616637,0.002457032,751.26,3.445743679,0.054351056,0.458252955,0.061692325,0.027755057,0.15,0.119268333,2.15,27.52,27.52
3360,202005,2,1,0,1,1,0,0,0,0,0,0,1,97.01211702,8.225253333,0.011233471,3434.7364,15.75382855,0.248491269,2.095117677,0.1005,0.0386,0.3767,0.2475,13.05516352,12.31,12.382
3360,202210,3,0,1,0,0,0,0,0,0,1,0,1,8.828824,7.219032258,0.006240206,1908,8.751269786,0.127998269,1.163840267,0.083882,0.031926108,0.2160733,0.005836,0.383042,6,6
3360,202211,3,1,0,1,1,0,0,0,0,0,0,1,14.888356,7.313166667,0.006707894,2051,9.407156358,0.13759143,1.251067289,0.074562,0.034318893,0.232267473,0.008388,0.332912,6,36.075
3360,202204,3,1,0,1,1,0,0,0,0,0,0,1,26.356904,7.391822217,0.004775,1460,6.696464302,0.097944168,0.890569596,0.10756,0.024429831,0.165339108,0.001508113,0.986632,8.4,68.4
3360,202006,3,0,1,1,0,0,0,0,0,1,1,0,52.51,7.122,0.009324333,2851,13.07645187,0.12,1.739050629,0.083929,0.047705102,0.322864244,0.002944951,1.13,20.3,104.3
3360,202008,3,0,1,1,0,0,0,0,0,1,1,0,41.19,7.075081967,0.01754649,5365,24.607213,0.04,3.272538276,0.471273,0.089771263,0.607564598,0.005541797,2.88,22.4,201.444
3360,202012,3,0,1,1,0,0,0,0,0,1,1,0,145.43,7.029516129,0.020839932,6372,29.22593872,0.427465916,3.886787305,0.65,0.106621154,0.721603284,0.006581982,2.04,25.9,306.25
3360,202011,4,1,0,1,1,0,0,0,0,0,0,1,28.903361,7.607419355,0.006230394,1905,8.737509928,0.057468115,1.162010329,0.071339029,0.03187591,0.215733562,0.028916356,0.572844812,18.76,18.76
3360,202203,4,0,1,0,0,0,0,0,0,1,0,1,17.161077,7.479660452,0.003574709,1093,5.013174987,0.114344663,0.666707239,0.040931002,0.018288908,0.123777839,0.013101588,0.409265,7.83,7.83
3360,202208,4,1,0,1,1,0,0,0,0,0,0,1,6.921862,7.611290323,0.001435771,439,2.01352591,0.045926173,0.267780858,0.016439808,0.007345682,0.049714978,0.005262212,0.088384,21.96,21.96
3360,202008,4,1,0,1,1,0,0,0,0,0,0,1,43.25,7.655806452,0.004640908,1419,6.508412907,0.11,0.86556045,0.053139151,0.023743788,0.160696023,0.01700929,6.5,49.44,53.54
3360,202004,4,1,0,1,1,0,0,0,0,0,0,1,182.61,6.503,0.005612261,1716,7.870638864,0.12,1.046724265,0.064261299,0.028713418,0.194330075,0.020569374,4.41,66.02,71.57
3360,202001,4,1,0,1,1,0,0,0,0,0,0,1,129.7,6.710526316,0.004052209,1239,5.682821418,0.39,0.755764198,0.046398455,0.020731891,0.14031175,0.014851663,3.96,77.21,77.21
3360,202010,4,1,0,1,1,0,0,0,0,0,0,1,20.97,6.899354839,0.003054692,934,4.283902505,0.19,0.56972055,0.034976721,0.015628399,0.105771731,0.011195685,1.37,55.68,59.38
3360,202206,2,1,0,1,1,0,0,0,0,0,0,1,63.188475,7.779,0.006194526,1894.0331,8.687208932,0.226418,1.155320748,0.070928338,0.031692403,0.214491605,0.028749888,0.880706605,12.914,12.914
3360,202111,4,1,0,1,1,0,0,0,0,0,0,1,234.388989,7.6362609,0.032967592,10080.143,46.23377928,9.109,6.148677315,0.377484314,0.168668624,1.141535514,0.153008403,4.687166512,0,41
3360,202203,4,1,0,1,1,0,0,0,0,0,0,1,212.9462351,7.549922194,0.029951598,9157.975,42.00414566,7.818,5.586174038,0.342950681,0.153238208,1.03710371,0.13901064,4.258367538,1.046,74.046
3360,202011,4,1,0,1,1,0,0,0,0,0,0,1,214.2072672,7.4331614,0.030128966,9212.207,42.2528872,6.862470206,5.619254429,0.344981578,0.154145659,1.043245265,0.139833838,4.283584881,76,76
3360,202109,4,1,0,1,1,0,0,0,0,0,0,1,178.7900587,6.8748,0.025147418,7689.053,35.26675954,14.725,4.690162208,0.287942036,0.128659087,0.870754221,0.116713594,3.575333378,0,42
3360,202205,3,1,0,1,1,0,0,0,0,0,0,1,59.99156872,7.473833334,0.008438014,2580,11.83347801,0.186654054,1.573746272,0.096616638,0.043170524,0.292174588,0.03916231,1.199674409,1.53,37.94
3360,202005,4,1,0,1,1,0,0,0,0,0,0,1,102.349285,7.555967742,0.026592826,8131,37.29380222,0.163918,4.959740675,0.304492204,0.020522,0.920802935,0.123421992,2.442821,50.4,50.4
3360,202111,4,1,0,1,1,0,0,0,0,0,0,1,51.7368,7.555967742,0.013912912,4254,19.51147886,0.447917,2.594851412,0.159305108,0.009918,0.481748332,0.064572273,0.618799,59.2,59.2
3360,202006,4,1,0,1,1,0,0,0,0,0,0,1,122.886101,7.555967742,0.030759505,9405,43.13715531,0.153448,5.736854144,0.35220135,0.082674,1.065078294,0.142760279,1.366328,75.5,75.5
3360,202206,4,1,0,1,1,0,0,0,0,0,0,1,62.751085,7.555967742,0.01736661,5310,24.35494893,0.346466,3.238989421,0.198850523,0.013617,0.60133607,0.080601497,0.757753,78.3,78.3
3360,202107,4,1,0,1,1,0,0,0,0,0,0,1,116.069858,7.555967742,0.016898922,5167,23.69906236,0.257033,3.151762399,0.193495415,0.015307,0.585141897,0.078430873,0.720795,62.026,82.973
3360,202207,4,1,0,1,1,0,0,0,0,0,0,1,74.750022,7.555967742,0.020516148,6273,28.7718634,0.323863,3.826399367,0.234913245,0.019686,0.710391934,0.095219057,1.030757,85.5,85.5
3360,202110,2,0,1,0,0,0,0,0,0,0,0,0,13.6664,7.93483871,0.006290343,1923.33,8.821582661,0.139146256,1.173191247,0.072025457,0.032182621,0.21780936,0.006936,0.894329373,0.2,0.2
3360,202005,2,0,1,0,0,0,0,0,0,0,0,0,25.03495,7.633666667,0.007135816,2181.84109,10.00727464,0.157848637,1.330877629,0.08170626,0.036508226,0.247084698,0.038751,1.014534466,0.8,0.8
3360,202001,2,0,1,0,0,0,0,0,0,0,0,0,33.087359,7.633666667,0.006540691,1999.876212,9.172671001,0.14468411,1.219882843,0.074891983,0.033463451,0.22647791,0.02028,0.929922602,0.82,0.82
3360,202003,4,1,0,1,1,0,0,0,0,0,0,1,166.022193,7.341290323,0.061744677,18879,13.80903227,1.146911964,11.51579685,0.487279,0.081854,0.2707,0.026429957,7.495717,88.306,89.4205
3360,202011,4,0,1,1,0,0,0,0,0,1,1,0,189.78,7.508666667,0.055714244,17035.14,12.46034208,1.034896227,10.39108065,0.30448,0.23352,0.793421,0.023848616,14.46,115.756,123.3775
3360,202109,4,0,1,1,0,0,0,0,0,1,1,0,248.93,8.088,0.059586116,18219,13.3262757,1.106816519,11.1132106,0.410418,1.870399,2.568763,0.025505979,18.83,151.412,153.733
3360,202203,4,0,1,1,0,0,0,0,0,1,1,0,257.035776,7.55516129,0.06969865,21311,15.58791709,1.294657602,12.99926621,0.6519319,1.127306,2.43277,0.029834674,21.322324,222.032,223.456
3360,202111,4,0,1,1,0,0,0,0,0,1,1,0,239.24127,7.751666667,0.062048838,18972,13.87705706,1.152561776,11.57252491,0.68645,0.344933,1.775111,0.026560154,18.418104,165.424,297.003
3360,202209,4,0,1,1,0,0,0,0,0,1,1,0,264.149366,7.74,0.082381836,25189,18.42447767,1.530248713,15.36476545,0.77056509,0.608335,0.167869,0.017401,20.925384,175.659,326.322
3360,202209,2,1,0,1,1,0,0,0,0,0,0,1,90.394,7.852333333,0.015266722,4667.94,21.41006409,0.337709273,2.847346192,0.174806461,0.078107525,0.528625366,0.070855547,2.475612292,12.736,13.254
3360,202211,2,1,0,1,1,0,0,0,0,0,0,1,44.6189,7.505666667,0.009564813,2924.529,13.4137014,0.211579533,1.783901788,0.109518667,0.048935445,0.331191107,0.044391981,1.551005356,22.855,23.07
3360,202205,2,0,1,0,0,0,0,0,0,1,0,1,88.347,7.210645161,0.002705525,827.239,3.794230433,0.059847873,0.504598563,0.030978702,0.013841993,0.093681478,0.012556818,0.936,1.537,1.537
3360,202107,2,0,1,0,0,0,0,0,0,1,0,1,20.83,7.01,0.001222354,373.746,1.714230649,0.027039227,0.227977277,0.013996156,0.006253803,0.042325226,0.005673161,1.205486645,4.371,5.231
3360,202110,3,0,1,0,0,0,0,0,0,1,0,1,160.54,6.713153504,0.009177158,2806,12.87005399,4.728028672,1.711601566,0.105079956,0.046952128,0.317768176,0.042592806,103.9283586,4.05,4.06
3360,202204,3,0,1,0,0,0,0,0,0,1,0,1,272.51,6.713153504,0.00740995,2265.66,10.39172008,3.817571433,1.382005418,0.084845137,0.037910747,0.256576851,0.034390883,83.91529752,5.27,5.27
3360,202208,3,0,1,0,0,0,0,0,0,1,0,1,378.16,6.713153504,0.011893119,3636.43,16.67892033,6.127279153,2.218146573,0.136178156,0.060847514,0.411811022,0.055198061,134.6857452,7.79,7.79
3360,202210,3,0,1,0,0,0,0,0,0,1,0,1,18.68876881,8.679354839,0.002628638,803.73,3.686403598,0.058147079,0.490258563,0.03009833,0.013448622,0.091019179,0.01219997,0.373726478,7.394,7.902
3360,202112,3,0,1,0,0,0,0,0,0,1,0,1,20.32932894,8.690322581,0.002859388,874.284,4.010007942,0.063251416,0.533295033,0.032740458,0.014629185,0.099009135,0.013270923,0.406533388,9.45,9.649
3360,202012,3,0,1,0,0,0,0,0,0,1,0,1,18.42182958,8.514193548,0.002591092,792.25,3.633749208,0.05731654,0.483256002,0.029668423,0.01325653,0.089719115,0.012025713,0.368388392,10.38,10.527
3360,202106,3,0,1,1,0,0,0,0,0,1,1,0,24.90431388,8.470666667,0.003502875,1071.036,4.912434479,0.077485741,0.653309656,0.040108488,0.017921389,0.121290505,0.016257459,0.498021117,155.646,156.742
3360,202111,3,0,1,1,0,0,0,0,0,1,1,0,53.58246947,8.568666667,0.007536553,2304.37,10.56926811,0.166713179,1.405617712,0.086294761,0.038558473,0.260960603,0.034978469,1.071509193,7.365,189.634
3360,202202,3,0,1,1,0,0,0,0,0,1,1,0,10.81882835,8.835,0.001521704,465.275,2.134039334,0.033661033,0.283808061,0.017423762,0.007785335,0.052690516,0.007062498,0.21634826,4.181,215.695
3360,202108,3,0,1,0,0,0,0,0,0,1,0,1,15.2317,7.739677419,5.20E-05,1158.837,5.315144248,0.083837839,0.706866438,0.043396487,0.019390543,0.35,0.017590207,0.538847711,3.02,3.02
3360,202111,3,1,0,1,1,0,0,0,0,0,0,1,24.7757,7.537666667,0.000451,1099.921,5.04491898,0.07957547,0.670928905,0.041190182,0.018404715,0.400403,0.01669591,0.511452355,12.2,12.2
3360,202004,3,1,0,1,1,0,0,0,0,0,0,1,12.740744,7.470967742,0.018733,2816.466,12.91805755,0.203761549,1.717985608,0.10547189,0.047127253,0.266258,0.042751672,1.309628754,25.662,25.662
3360,202006,3,1,0,1,1,0,0,0,0,0,0,1,23.612597,7.470967742,0.02122,4001.393688,18.35286986,0.289486959,2.440766822,0.149845429,0.066954365,0.450892,0.060737914,1.860608376,27.41,27.41
3360,202007,3,1,0,1,1,0,0,0,0,0,0,1,51.6551,7.470967742,0.015539,3797.284,17.4166964,0.274720331,2.316264163,0.142201866,0.063539046,0.572218,0.057639694,1.765699395,12.43,12.43
3360,202201,1,0,1,0,0,0,0,0,0,1,0,1,0.140561641,7.473833334,1.98E-05,6.045,0.027726114,0.000437335,0.003687324,0.000226375,0.00010115,0.000684572,9.18E-05,0.002810865,1.4,1.4
3360,202209,1,0,1,0,0,0,0,0,0,1,0,1,0.279030552,7.473833334,3.92E-05,12,0.055039433,0.000868158,0.00731975,0.00044938,0.000200793,0.001358952,0.00018215,0.005579881,2.836,2.836
3360,202206,4,0,1,1,0,0,0,0,0,1,1,0,1728.813,7.473833334,0.068017723,20797.041,95.38811139,1.504593804,12.68576192,0.778814026,0.347991918,2.355180962,0.015,9.670417782,196.623,197.194
3360,202110,4,0,1,1,0,0,0,0,0,1,1,0,1142.92,7.473833334,0.049912708,15261.267,69.99762306,1.10409975,9.30905506,0.571508649,0.255363134,1.728276897,0.006685846,7.096337781,206.911,267.099
3360,202208,4,0,1,1,0,0,0,0,0,1,1,0,2087.689,7.473833334,0.10029188,30665.16,140.6494173,2.218517997,18.70510901,1.1483584,0.513112796,3.472705614,0.004,14.25899524,216.313,274.928
3360,202211,4,0,1,1,0,0,0,0,0,1,1,0,1129.453,7.473833334,0.073017174,22325.669,102.3993462,1.61518474,13.61819317,0.836058561,0.373570085,2.528291914,0.009780707,10.38121464,175.159,175.581
3360,202202,3,1,0,1,1,0,0,0,0,0,0,1,22.76389376,7.918152179,0.003201818,978.985,4.490231578,0.07082617,0.597160463,0.036661333,0.016381122,0.1108661,0.014860199,0.455218315,11.624,11.624
3360,202112,3,1,0,1,1,0,0,0,0,0,0,1,39.39085932,8.372387097,0.005540456,1694.045,7.769939636,0.122558282,1.033332172,0.063439121,0.02834605,0.19184376,0.02571423,0.787714122,19.285,21.0172
3360,202210,3,1,0,1,1,0,0,0,0,0,0,1,69.64625836,8.128387097,0.009795978,2995.21,13.73788825,0.216693058,1.827015726,0.112165551,0.050118133,0.339195445,0.045464861,1.392742941,21.558,22.271
3360,202206,3,1,0,1,1,0,0,0,0,0,0,1,46.84557907,8.231333333,0.006588987,2014.643,9.240400637,0.145752435,1.228890276,0.075444974,0.03371054,0.228150189,0.030580648,0.936789012,16.401,47.1388
3360,202002,4,1,0,1,1,0,0,0,0,0,0,1,558.6276,7.955682759,0.010634645,3251.64,14.91403506,0.235244879,1.983432686,0.121768421,0.054408915,0.368235107,0.04935726,0.3709,8.8096,13.1353
3360,202107,4,1,0,1,1,0,0,0,0,0,0,1,205.1509,8.097419355,0.026663151,8152.5023,37.39242508,0.589805273,4.97285663,0.305297429,0.136413873,0.923237984,0.123748379,2.2849,20.861,26.5792
3360,202010,4,1,0,1,1,0,0,0,0,0,0,1,88.9369,7.958387097,0.017872858,5464.79,25.06491175,0.395358608,3.333408098,0.204647147,0.091441025,0.618865413,0.082951084,3.4264,18.494,27.625
3360,202110,4,1,0,1,1,0,0,0,0,0,0,1,74.3376,8.533870968,0.015021368,4592.9208,21.06597957,0.332281894,2.801586042,0.171997119,0.076852246,0.520129745,0.069716816,0.9829,22.898,28.347
3360,202109,4,1,0,1,1,0,0,0,0,0,0,1,57.1414,8.242333333,0.019984135,6110.3322,28.02576812,0.442061348,3.727175397,0.228821611,0.102242729,0.691970462,0.092749892,0.6471,23.011,31.972
3360,202004,4,1,0,1,1,0,0,0,0,0,0,1,317.9809,8.186333333,0.03500448,10702.94,49.09031208,0.774320597,6.528570515,0.400807009,0.179089738,1.212064761,0.162461957,0.4932,28.092,34.4776
3360,202006,4,1,1,1,1,0,0,0,0,1,1,0,247.5916218,7.473833334,0.034824587,10647.936,48.83802966,0.770341249,6.495019221,0.398747202,0.178169369,1.20583578,0.161627041,4.951184625,23.59,535.18
3360,202111,4,1,0,1,1,0,0,0,0,0,0,1,52.0905137,7.53842742,0.004993233,1526.7267,4.474150622,0.045082065,0.931271493,0.057173334,0.025546353,0.172895637,0.024154758,0.709912772,60.226,60.226
3360,202112,4,1,0,1,1,0,0,0,0,0,0,1,56.82883536,7.53842742,0.005447434,1665.6027,4.881133838,0.049182875,1.015982961,0.062374005,0.027870132,0.188622784,0.026351953,0.774488735,63.449,63.449
3360,202205,4,0,1,1,0,0,0,0,0,1,1,0,143.2320161,7.53842742,0.013729771,4198.0032,12.30246293,0.123961054,2.56069453,0.157208123,0.070244185,0.47540692,0.066417749,1.952029849,161.642,161.642
3360,202110,4,1,0,1,1,0,0,0,0,0,0,1,34.47010951,7.53842742,0.003304196,1010.2883,2.960701497,0.029832374,0.616254824,0.037833589,0.016904913,0.114411073,0.015984046,0.469774039,45.856,45.856
3360,202205,2,1,0,1,1,0,0,0,0,0,0,1,44.27517287,7.473833334,0.006227451,1904.1,8.73338197,0.137755033,1.161461348,0.071305326,0.03186085,0.215631641,0.028902695,0.885387614,24.185,24.185
3360,202202,2,1,0,1,1,0,0,0,0,0,0,1,20.79396387,7.473833334,0.00292474,894.26611,4.101658275,0.064697052,0.545483704,0.033488754,0.014963541,0.101272028,0.013574235,0.415824871,32.759,32.759
3360,202208,3,0,1,0,0,0,0,0,0,1,0,1,33.007,6.939677419,0.004823375,1474.791,6.764304989,0.106696015,0.899591798,0.05522843,0.024677325,0.167014129,0.022386132,0.685763187,2.94,2.94
3360,202206,3,0,1,0,0,0,0,0,0,1,0,1,22.72,6.848333333,0.002899014,886.4,4.065579423,0.064127966,0.540685541,0.033194181,0.014831919,0.100381223,0.013454834,0.412167208,7.954,7.954
3360,202210,3,0,1,0,0,0,0,0,0,1,0,1,45.534,6.890645161,0.007389166,2259.305,10.36257211,0.163452883,1.378129001,0.084607153,0.037804411,0.255857173,0.034294419,1.050554415,8.284,8.343
3360,202205,3,1,0,1,1,0,0,0,0,0,0,1,16.77,6.943870968,0.00228716,699.32,3.207514668,0.050593377,0.426570637,0.026188352,0.011701554,0.079195168,0.010615111,0.325176864,15.826,15.8675
3360,202010,4,1,0,1,1,0,0,0,0,0,0,1,49.5961,7.971612903,0.00794155,2428.2016,11.13723653,0.175671966,1.48115241,0.090932045,0.040630517,0.274984032,0.036858133,1.129089659,37.4,97.91
3360,202211,4,0,1,1,0,0,0,0,0,1,1,0,112.4714,7.886666667,0.010098609,3087.7422,14.16229823,0.223387442,1.883458441,0.115630725,0.051666452,0.349674343,0.046869425,1.435769496,15.44,131.95
3360,202110,4,0,1,1,0,0,0,0,0,1,1,0,189.6144,8.068709677,0.01428766,4368.5829,20.03702701,0.316051825,2.664744595,0.163596044,0.073098454,0.494724383,0.066311549,2.031347717,22.02,140.98
3360,202210,4,0,1,1,0,0,0,0,0,1,1,0,98.667,8.081290323,0.008238516,2519.0015,11.55370111,0.182241024,1.536538458,0.094332348,0.04214985,0.285266754,0.038236402,1.171310712,20.25,227.81
